run_id,paired_group,campaign,data_origin,kem_level,variant,model,target_prr,mean_bad_burst,forced_loss,seed,forced_loss_validation,forced_loss_application,precondition_not_reached,targeted_test_reached,raw_log_path,raw_log_sha256,log_size_bytes,log_line_count,parse_status,run_success,result_class
A-kem512-gilbert-prr0p50-L5-rep19-seed200019-v1,A-kem512-gilbert-prr0p50-L5-rep19-seed200019,A_B1_VS_B2,COOJA_SIMULATION,512,1,gilbert,0.5,5.0,none,200019,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep19-seed200019-v1/cooja.log,116cf6465f61d0c8df5c98a8f3956e45423b7c383805ce26628532208b80441c,12319,124,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep19-seed200019-v2,A-kem512-gilbert-prr0p50-L5-rep19-seed200019,A_B1_VS_B2,COOJA_SIMULATION,512,2,gilbert,0.5,5.0,none,200019,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep19-seed200019-v2/cooja.log,7a0e356362b04af7964b98696ef3a7b5a23f8bb374d08051a57dd8393498f118,12553,126,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep20-seed200020-v1,A-kem512-gilbert-prr0p50-L5-rep20-seed200020,A_B1_VS_B2,COOJA_SIMULATION,512,1,gilbert,0.5,5.0,none,200020,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep20-seed200020-v1/cooja.log,91d6e202a5811aec3c9644257a37b2e1a2bda9da039fa28b17a84cd2b4de021e,11501,115,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep20-seed200020-v2,A-kem512-gilbert-prr0p50-L5-rep20-seed200020,A_B1_VS_B2,COOJA_SIMULATION,512,2,gilbert,0.5,5.0,none,200020,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep20-seed200020-v2/cooja.log,04d24d3c0cc294046be322b473f710ccde8db472fcfb074e55e992c087dbe079,11735,117,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep21-seed200021-v1,A-kem512-gilbert-prr0p50-L5-rep21-seed200021,A_B1_VS_B2,COOJA_SIMULATION,512,1,gilbert,0.5,5.0,none,200021,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep21-seed200021-v1/cooja.log,574af39d55c87f0217bb6ea71d2c1c86691be6603785f1af9afb09dc969b0837,13515,139,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep21-seed200021-v2,A-kem512-gilbert-prr0p50-L5-rep21-seed200021,A_B1_VS_B2,COOJA_SIMULATION,512,2,gilbert,0.5,5.0,none,200021,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep21-seed200021-v2/cooja.log,1cafe4f977bbaa39fd73d6e08387433a8ac556e3033106a9698878d578f571ea,13749,141,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep22-seed200022-v1,A-kem512-gilbert-prr0p50-L5-rep22-seed200022,A_B1_VS_B2,COOJA_SIMULATION,512,1,gilbert,0.5,5.0,none,200022,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep22-seed200022-v1/cooja.log,3deb0e6e774a22dd5f68a0fda09a96f813332321c5ce08f3214aad65f6a2ba7e,12303,124,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep22-seed200022-v2,A-kem512-gilbert-prr0p50-L5-rep22-seed200022,A_B1_VS_B2,COOJA_SIMULATION,512,2,gilbert,0.5,5.0,none,200022,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep22-seed200022-v2/cooja.log,100edccc1c8e632f76d075ae8da85a5ea12a3c33c07ba2252bff38a22dec853c,12537,126,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep23-seed200023-v1,A-kem512-gilbert-prr0p50-L5-rep23-seed200023,A_B1_VS_B2,COOJA_SIMULATION,512,1,gilbert,0.5,5.0,none,200023,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep23-seed200023-v1/cooja.log,0f6a03cd5affcff2038981f6ce4a1b9f60e4a61770ee383b1a5042a702b03fec,10531,104,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep23-seed200023-v2,A-kem512-gilbert-prr0p50-L5-rep23-seed200023,A_B1_VS_B2,COOJA_SIMULATION,512,2,gilbert,0.5,5.0,none,200023,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep23-seed200023-v2/cooja.log,430896871edb80cf9dba1e1da27dfc566aea22ae22fd141f99ef736122b9c683,10765,106,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep24-seed200024-v1,A-kem512-gilbert-prr0p50-L5-rep24-seed200024,A_B1_VS_B2,COOJA_SIMULATION,512,1,gilbert,0.5,5.0,none,200024,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep24-seed200024-v1/cooja.log,cfa35f5f789fa09ba7e7129e9f67f45828dd5fe1d1b8d97956295d8ce9064374,8669,83,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep24-seed200024-v2,A-kem512-gilbert-prr0p50-L5-rep24-seed200024,A_B1_VS_B2,COOJA_SIMULATION,512,2,gilbert,0.5,5.0,none,200024,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep24-seed200024-v2/cooja.log,bb171e2a70fee6a38f5a7d33a2b1a3b5c5432278bd3ad664b306f66185483e66,8903,85,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep25-seed200025-v1,A-kem512-gilbert-prr0p50-L5-rep25-seed200025,A_B1_VS_B2,COOJA_SIMULATION,512,1,gilbert,0.5,5.0,none,200025,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep25-seed200025-v1/cooja.log,ea97b16be69d2b947c0762d04b561e1baddeaae21db34e6e8c83f017c3d58e96,10060,99,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep25-seed200025-v2,A-kem512-gilbert-prr0p50-L5-rep25-seed200025,A_B1_VS_B2,COOJA_SIMULATION,512,2,gilbert,0.5,5.0,none,200025,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep25-seed200025-v2/cooja.log,113345e51873304cc5c48b5c81a8a1385769fce0049240a8286ee09a3a15fb07,10294,101,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep26-seed200026-v1,A-kem512-gilbert-prr0p50-L5-rep26-seed200026,A_B1_VS_B2,COOJA_SIMULATION,512,1,gilbert,0.5,5.0,none,200026,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep26-seed200026-v1/cooja.log,f93dc4f994b1a760694452641f16a5f02815bfaa85a6ef62b54e0e4dd2936762,9755,96,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep26-seed200026-v2,A-kem512-gilbert-prr0p50-L5-rep26-seed200026,A_B1_VS_B2,COOJA_SIMULATION,512,2,gilbert,0.5,5.0,none,200026,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep26-seed200026-v2/cooja.log,4fe82d574038fddd761babc8e356974d4c827982b4d4bf1fef6f8b15e540f1a4,9989,98,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep27-seed200027-v1,A-kem512-gilbert-prr0p50-L5-rep27-seed200027,A_B1_VS_B2,COOJA_SIMULATION,512,1,gilbert,0.5,5.0,none,200027,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep27-seed200027-v1/cooja.log,bdb8d31ea764d337be2d449c332cdb762dcf262a9e5415f8d10466e3439681a1,10615,105,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep27-seed200027-v2,A-kem512-gilbert-prr0p50-L5-rep27-seed200027,A_B1_VS_B2,COOJA_SIMULATION,512,2,gilbert,0.5,5.0,none,200027,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep27-seed200027-v2/cooja.log,f8493ed6b507a7e7197683f0c245d587e9de897c2a597eb6bf8270474b58a41e,10849,107,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep28-seed200028-v1,A-kem512-gilbert-prr0p50-L5-rep28-seed200028,A_B1_VS_B2,COOJA_SIMULATION,512,1,gilbert,0.5,5.0,none,200028,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep28-seed200028-v1/cooja.log,f12c218394f4bc868bea3a6656a7569c55e79360dcd5fccf77cd3c82245ae96c,12130,122,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep28-seed200028-v2,A-kem512-gilbert-prr0p50-L5-rep28-seed200028,A_B1_VS_B2,COOJA_SIMULATION,512,2,gilbert,0.5,5.0,none,200028,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep28-seed200028-v2/cooja.log,d12a96b094070050a4be26ca0be1b339c16510cb4e9096f38e854d0280889b0f,12364,124,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep29-seed200029-v1,A-kem512-gilbert-prr0p50-L5-rep29-seed200029,A_B1_VS_B2,COOJA_SIMULATION,512,1,gilbert,0.5,5.0,none,200029,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep29-seed200029-v1/cooja.log,2d3578013b37709e0bc88c2f6b6c6c3552bcb7440ffd813435862db5913ced7d,11782,116,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep29-seed200029-v2,A-kem512-gilbert-prr0p50-L5-rep29-seed200029,A_B1_VS_B2,COOJA_SIMULATION,512,2,gilbert,0.5,5.0,none,200029,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep29-seed200029-v2/cooja.log,a44ad7ac4ca9709cd03ff299869d3ffcf1eb72e16ef4e61c7ff1a58f165cf0a5,13671,136,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep30-seed200030-v1,A-kem512-gilbert-prr0p50-L5-rep30-seed200030,A_B1_VS_B2,COOJA_SIMULATION,512,1,gilbert,0.5,5.0,none,200030,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep30-seed200030-v1/cooja.log,25c9afe959f7c8b4fb7e5c8417ec2f7c0ae93276e061cc99a737d392b935a44b,11208,112,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L5-rep30-seed200030-v2,A-kem512-gilbert-prr0p50-L5-rep30-seed200030,A_B1_VS_B2,COOJA_SIMULATION,512,2,gilbert,0.5,5.0,none,200030,valid,none,,,runs/A-kem512-gilbert-prr0p50-L5-rep30-seed200030-v2/cooja.log,6ebf6e48fe6a187f6a70f63769d6ceccbbc5d2d61c89b000c9a965a0e1b6cc8f,11442,114,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L10-rep01-seed200001-v1,A-kem512-gilbert-prr0p50-L10-rep01-seed200001,A_B1_VS_B2,COOJA_SIMULATION,512,1,gilbert,0.5,10.0,none,200001,valid,none,,,runs/A-kem512-gilbert-prr0p50-L10-rep01-seed200001-v1/cooja.log,53520a4069910c2e316b173bef03fa3fc96e86649e2037d75c82764ea10eb676,10034,99,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L10-rep01-seed200001-v2,A-kem512-gilbert-prr0p50-L10-rep01-seed200001,A_B1_VS_B2,COOJA_SIMULATION,512,2,gilbert,0.5,10.0,none,200001,valid,none,,,runs/A-kem512-gilbert-prr0p50-L10-rep01-seed200001-v2/cooja.log,fcfba44d6de9b88a196ff49fca182758eea5d470568b78b7c9c5378a86d0c818,10268,101,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L10-rep02-seed200002-v1,A-kem512-gilbert-prr0p50-L10-rep02-seed200002,A_B1_VS_B2,COOJA_SIMULATION,512,1,gilbert,0.5,10.0,none,200002,valid,none,,,runs/A-kem512-gilbert-prr0p50-L10-rep02-seed200002-v1/cooja.log,5e04718b8ddea2c6dbd792ab17d44cb7d4ea8faf05e5744e309150cc05ac5b51,8741,84,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L10-rep02-seed200002-v2,A-kem512-gilbert-prr0p50-L10-rep02-seed200002,A_B1_VS_B2,COOJA_SIMULATION,512,2,gilbert,0.5,10.0,none,200002,valid,none,,,runs/A-kem512-gilbert-prr0p50-L10-rep02-seed200002-v2/cooja.log,d682d7e770095d9c4443fd5014cc6154de54ad9e9eb481a5c6e874a9fcdf1a50,8975,86,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L10-rep03-seed200003-v1,A-kem512-gilbert-prr0p50-L10-rep03-seed200003,A_B1_VS_B2,COOJA_SIMULATION,512,1,gilbert,0.5,10.0,none,200003,valid,none,,,runs/A-kem512-gilbert-prr0p50-L10-rep03-seed200003-v1/cooja.log,034be8e85e508d3d7a4f0ef5f4c5448fb9167e8ba2cf4d3baa87de7ed9a3bc46,12657,128,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L10-rep03-seed200003-v2,A-kem512-gilbert-prr0p50-L10-rep03-seed200003,A_B1_VS_B2,COOJA_SIMULATION,512,2,gilbert,0.5,10.0,none,200003,valid,none,,,runs/A-kem512-gilbert-prr0p50-L10-rep03-seed200003-v2/cooja.log,ae9ef0fd6987e1a711f46a6bc5c9c4ebc0e1f1a2dbce702c65143ecc98b739d7,12891,130,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L10-rep04-seed200004-v1,A-kem512-gilbert-prr0p50-L10-rep04-seed200004,A_B1_VS_B2,COOJA_SIMULATION,512,1,gilbert,0.5,10.0,none,200004,valid,none,,,runs/A-kem512-gilbert-prr0p50-L10-rep04-seed200004-v1/cooja.log,bea5350d1f130388ad6c48cbc3da5b667c5ffcee67d0ab324c867838b7d28630,12876,129,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L10-rep04-seed200004-v2,A-kem512-gilbert-prr0p50-L10-rep04-seed200004,A_B1_VS_B2,COOJA_SIMULATION,512,2,gilbert,0.5,10.0,none,200004,valid,none,,,runs/A-kem512-gilbert-prr0p50-L10-rep04-seed200004-v2/cooja.log,f621ae93d9da8fc1a129a421d0f0f61f5be5917dd1a67ea6cce3a8de0057ae3c,15544,158,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L10-rep05-seed200005-v1,A-kem512-gilbert-prr0p50-L10-rep05-seed200005,A_B1_VS_B2,COOJA_SIMULATION,512,1,gilbert,0.5,10.0,none,200005,valid,none,,,runs/A-kem512-gilbert-prr0p50-L10-rep05-seed200005-v1/cooja.log,a0b89579e84885dd2027bdb5b4323be9d54f763be90ebd521a1270a719a1acee,11662,117,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L10-rep05-seed200005-v2,A-kem512-gilbert-prr0p50-L10-rep05-seed200005,A_B1_VS_B2,COOJA_SIMULATION,512,2,gilbert,0.5,10.0,none,200005,valid,none,,,runs/A-kem512-gilbert-prr0p50-L10-rep05-seed200005-v2/cooja.log,4c3ace834332f8acd8f6e8b0af4a0e9d59f9aa6b5b816a85166ddcdd73b8e8dc,11896,119,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L10-rep06-seed200006-v1,A-kem512-gilbert-prr0p50-L10-rep06-seed200006,A_B1_VS_B2,COOJA_SIMULATION,512,1,gilbert,0.5,10.0,none,200006,valid,none,,,runs/A-kem512-gilbert-prr0p50-L10-rep06-seed200006-v1/cooja.log,35d275d2f20e53cadd50d3247b30afa691ab619a5f1fa5c7e9a52f93fe5929dd,11558,114,success,0,FAILED_PROTOCOL
A-kem512-gilbert-prr0p50-L10-rep06-seed200006-v2,A-kem512-gilbert-prr0p50-L10-rep06-seed200006,A_B1_VS_B2,COOJA_SIMULATION,512,2,gilbert,0.5,10.0,none,200006,valid,none,,,runs/A-kem512-gilbert-prr0p50-L10-rep06-seed200006-v2/cooja.log,acf44815a5604f49cd9a5f133c1ee1758178e5898b5a6d2cbc2a2f746e2c8c91,13559,136,success,0,FAILED_PROTOCOL
