run_id,paired_group,campaign,data_origin,kem_level,variant,model,target_prr,mean_bad_burst,forced_loss,seed,forced_loss_validation,forced_loss_application,precondition_not_reached,targeted_test_reached,raw_log_path,raw_log_sha256,log_size_bytes,log_line_count,parse_status,run_success,result_class
B-kem512-fixed-prr0p50-loss1-rep14-seed200014-v4,B-kem512-fixed-prr0p50-loss1-rep14-seed200014,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200014,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep14-seed200014-v4/cooja.log,36a26c59b7b700b0a14def0d022079c4431cd51c303d9b58ef4b947755241367,17447,176,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep15-seed200015-v3,B-kem512-fixed-prr0p50-loss1-rep15-seed200015,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200015,valid,applied_after_channel,0,1,runs/B-kem512-fixed-prr0p50-loss1-rep15-seed200015-v3/cooja.log,ff9718dd4c6587c04e9501901f35f2cbe84d8714e3901d8b45343a817dcdfc7c,20663,202,success,1,SUCCESS
B-kem512-fixed-prr0p50-loss1-rep15-seed200015-v4,B-kem512-fixed-prr0p50-loss1-rep15-seed200015,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200015,valid,applied_after_channel,0,1,runs/B-kem512-fixed-prr0p50-loss1-rep15-seed200015-v4/cooja.log,0e543d8e73a45ab7b94ca3c1e4e4dcb0f100d99c3e6a890e34511dbec10fa5ed,23398,232,success,1,SUCCESS
B-kem512-fixed-prr0p50-loss1-rep16-seed200016-v3,B-kem512-fixed-prr0p50-loss1-rep16-seed200016,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200016,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep16-seed200016-v3/cooja.log,e179d5db22ff6f2653691d275d03556c5b53d6c9dc20cd1eac2844ed771504cf,12687,124,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep16-seed200016-v4,B-kem512-fixed-prr0p50-loss1-rep16-seed200016,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200016,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep16-seed200016-v4/cooja.log,8935861e86c3c9e08074960ed299b8f2fbb51c7201af59489d21ec5a76e6d664,12703,124,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep17-seed200017-v3,B-kem512-fixed-prr0p50-loss1-rep17-seed200017,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200017,valid,applied_after_channel,0,1,runs/B-kem512-fixed-prr0p50-loss1-rep17-seed200017-v3/cooja.log,e276457b013cda6004809eb7db4ea2b209b2118c69385c77d10bc3d4658ad49e,19462,189,success,1,SUCCESS
B-kem512-fixed-prr0p50-loss1-rep17-seed200017-v4,B-kem512-fixed-prr0p50-loss1-rep17-seed200017,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200017,valid,applied_after_channel,0,1,runs/B-kem512-fixed-prr0p50-loss1-rep17-seed200017-v4/cooja.log,902357b210cda669bddc3c4ed1d17f0cceaf7be4a0d781b0947f417acaa304bc,24988,257,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep18-seed200018-v3,B-kem512-fixed-prr0p50-loss1-rep18-seed200018,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200018,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep18-seed200018-v3/cooja.log,b2716ba47b2ce1e0797b72bbc5edee1efe69e3d3b1a76bf3e2795f74794492d6,20809,215,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep18-seed200018-v4,B-kem512-fixed-prr0p50-loss1-rep18-seed200018,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200018,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep18-seed200018-v4/cooja.log,5cfba817b90c827d98b6ca78eb5f9dcdcc57108b30561a6e06b0899e98fc6f38,20825,215,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep19-seed200019-v3,B-kem512-fixed-prr0p50-loss1-rep19-seed200019,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200019,valid,applied_after_channel,0,1,runs/B-kem512-fixed-prr0p50-loss1-rep19-seed200019-v3/cooja.log,507dde3bfd73aadc7e2a77b1631ae111f3f7a0cfce0ff61029b1af6d349b7b4d,20866,204,success,1,SUCCESS
B-kem512-fixed-prr0p50-loss1-rep19-seed200019-v4,B-kem512-fixed-prr0p50-loss1-rep19-seed200019,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200019,valid,applied_after_channel,0,1,runs/B-kem512-fixed-prr0p50-loss1-rep19-seed200019-v4/cooja.log,ffbf787186190e07242cc7f0d5ebbad068200905dca33a988dff90b10db655b3,22225,226,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep20-seed200020-v3,B-kem512-fixed-prr0p50-loss1-rep20-seed200020,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200020,valid,radio_preempted,0,1,runs/B-kem512-fixed-prr0p50-loss1-rep20-seed200020-v3/cooja.log,a399a5d6513feb6021f5ee7ad169d81afaa7335ba8e080a6cc86f0cd9dd02134,19111,185,success_with_warnings,1,SUCCESS
B-kem512-fixed-prr0p50-loss1-rep20-seed200020-v4,B-kem512-fixed-prr0p50-loss1-rep20-seed200020,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200020,valid,radio_preempted,0,1,runs/B-kem512-fixed-prr0p50-loss1-rep20-seed200020-v4/cooja.log,45e2bc88499d73641cab01fc807f7b0e475d92b6b8069bed3ae8213433b1354d,22735,225,success_with_warnings,1,SUCCESS
B-kem512-fixed-prr0p50-loss1-rep21-seed200021-v3,B-kem512-fixed-prr0p50-loss1-rep21-seed200021,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200021,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep21-seed200021-v3/cooja.log,cc42f911d523878396bb9599bb636de0cdd5c55417eec22ecd2b89312152e6cf,11534,111,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep21-seed200021-v4,B-kem512-fixed-prr0p50-loss1-rep21-seed200021,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200021,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep21-seed200021-v4/cooja.log,e821e077f432629d1e798cffb7de4bdabd19d61d9fc369322dc8bba2aa9f394e,11550,111,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep22-seed200022-v3,B-kem512-fixed-prr0p50-loss1-rep22-seed200022,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200022,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep22-seed200022-v3/cooja.log,8d9431799d76975957b8292eeb2d9e4862495b67fbcb6f43a0e7546e7f5d4fd7,17884,182,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep22-seed200022-v4,B-kem512-fixed-prr0p50-loss1-rep22-seed200022,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200022,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep22-seed200022-v4/cooja.log,6471fc047ccf0ec1fea3baa07a41b4548ae3b12e475e0959186781593395418a,17900,182,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep23-seed200023-v3,B-kem512-fixed-prr0p50-loss1-rep23-seed200023,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200023,valid,applied_after_channel,0,1,runs/B-kem512-fixed-prr0p50-loss1-rep23-seed200023-v3/cooja.log,56aca15447737db44683f87d3810211589b1400f93ce475352c35136f6b09d88,17577,168,success,1,SUCCESS
B-kem512-fixed-prr0p50-loss1-rep23-seed200023-v4,B-kem512-fixed-prr0p50-loss1-rep23-seed200023,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200023,valid,applied_after_channel,0,1,runs/B-kem512-fixed-prr0p50-loss1-rep23-seed200023-v4/cooja.log,b2818c0cb7e3fa4da3f1ce9799e9f896cef67b1661b1c944cd4f43baf2500b78,21156,207,success,1,SUCCESS
B-kem512-fixed-prr0p50-loss1-rep24-seed200024-v3,B-kem512-fixed-prr0p50-loss1-rep24-seed200024,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200024,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep24-seed200024-v3/cooja.log,1017c16dd085cc4090f8ec37ddc2033298c5b7bf09acb2d7fdf557bb5f678d94,18807,192,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep24-seed200024-v4,B-kem512-fixed-prr0p50-loss1-rep24-seed200024,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200024,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep24-seed200024-v4/cooja.log,c31fb2d3e8dfab712f448f1ae92d3ed0a9623e0ae950f11d9f48d8af39f1dd4c,18823,192,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep25-seed200025-v3,B-kem512-fixed-prr0p50-loss1-rep25-seed200025,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200025,valid,applied_after_channel,0,1,runs/B-kem512-fixed-prr0p50-loss1-rep25-seed200025-v3/cooja.log,d6ecb168fcc82153ccb9010c14370af422e07db10adc232dff1bd08f808be59c,18722,181,success,1,SUCCESS
B-kem512-fixed-prr0p50-loss1-rep25-seed200025-v4,B-kem512-fixed-prr0p50-loss1-rep25-seed200025,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200025,valid,applied_after_channel,0,1,runs/B-kem512-fixed-prr0p50-loss1-rep25-seed200025-v4/cooja.log,94bc72532979da8c90709e30cbae404ea8f9c48489176d7aee60e84e5c9d4d59,21655,213,success,1,SUCCESS
B-kem512-fixed-prr0p50-loss1-rep26-seed200026-v3,B-kem512-fixed-prr0p50-loss1-rep26-seed200026,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200026,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep26-seed200026-v3/cooja.log,5d09ba668eec4adc1a5ea83f0df6b3053b60e9a05f4264f4643c9c30e6bd1962,17030,172,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep26-seed200026-v4,B-kem512-fixed-prr0p50-loss1-rep26-seed200026,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200026,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep26-seed200026-v4/cooja.log,bb7fcb757e5075612aa6396a027d4cbfd391dfed72e7c90222a05587fb434399,17046,172,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep27-seed200027-v3,B-kem512-fixed-prr0p50-loss1-rep27-seed200027,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200027,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep27-seed200027-v3/cooja.log,c8667883fa4ef43a7a7ef13465fb8b6ac1b41b839bdd4badf80e119b9ab2ec23,19032,195,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep27-seed200027-v4,B-kem512-fixed-prr0p50-loss1-rep27-seed200027,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200027,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep27-seed200027-v4/cooja.log,856ed3ac907c93d4ce959079714a45c83298e248b6e32580b6558c3c69cdd5ca,19048,195,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep28-seed200028-v3,B-kem512-fixed-prr0p50-loss1-rep28-seed200028,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200028,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep28-seed200028-v3/cooja.log,94e09ddaec055cf7ca1eb40f93f00f9522e91eda2d6bb930b7b992bcdf7049c5,13546,134,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep28-seed200028-v4,B-kem512-fixed-prr0p50-loss1-rep28-seed200028,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200028,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep28-seed200028-v4/cooja.log,7dc274e358c863aa259980e6aef11feb783c36736568ca0a633b5f2ec21ad18a,13562,134,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep29-seed200029-v3,B-kem512-fixed-prr0p50-loss1-rep29-seed200029,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200029,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep29-seed200029-v3/cooja.log,b1cee0165f34acda193b0280d1a1bc0d7965ef5cd5880c4b1b301a0ad9f0c1ca,12640,124,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep29-seed200029-v4,B-kem512-fixed-prr0p50-loss1-rep29-seed200029,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200029,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep29-seed200029-v4/cooja.log,45cfed922cd05434ca9a64203884ea17a32445058520fedbdee508978a345bed,12656,124,success,0,FAILED_PROTOCOL
