run_id,paired_group,campaign,data_origin,kem_level,variant,model,target_prr,mean_bad_burst,forced_loss,seed,forced_loss_validation,forced_loss_application,precondition_not_reached,targeted_test_reached,raw_log_path,raw_log_sha256,log_size_bytes,log_line_count,parse_status,run_success,result_class
A-kem512-fixed-prr0p50-rep27-seed200027-v1,A-kem512-fixed-prr0p50-rep27-seed200027,A_B1_VS_B2,COOJA_SIMULATION,512,1,fixed,0.5,,none,200027,valid,none,,,runs/A-kem512-fixed-prr0p50-rep27-seed200027-v1/cooja.log,a04d8cae5e3a298f24cec1a076cb8068019072aef0985c8b2b09fe778a58ee81,12954,133,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p50-rep27-seed200027-v2,A-kem512-fixed-prr0p50-rep27-seed200027,A_B1_VS_B2,COOJA_SIMULATION,512,2,fixed,0.5,,none,200027,valid,none,,,runs/A-kem512-fixed-prr0p50-rep27-seed200027-v2/cooja.log,c833cbb25b7356c0b4969f1f78a11f6e57c5fc50e70dd1c4751ce9bf4fafa5f9,13188,135,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p50-rep28-seed200028-v1,A-kem512-fixed-prr0p50-rep28-seed200028,A_B1_VS_B2,COOJA_SIMULATION,512,1,fixed,0.5,,none,200028,valid,none,,,runs/A-kem512-fixed-prr0p50-rep28-seed200028-v1/cooja.log,794c424e6e456818eeade0fa254dddb0c95f4ba38d2f924d0ea9e64007e2b6c5,12132,124,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p50-rep28-seed200028-v2,A-kem512-fixed-prr0p50-rep28-seed200028,A_B1_VS_B2,COOJA_SIMULATION,512,2,fixed,0.5,,none,200028,valid,none,,,runs/A-kem512-fixed-prr0p50-rep28-seed200028-v2/cooja.log,ce973ca71a376e909c6acef2e219e8771457f96745001af65d021c11934db822,12366,126,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p50-rep29-seed200029-v1,A-kem512-fixed-prr0p50-rep29-seed200029,A_B1_VS_B2,COOJA_SIMULATION,512,1,fixed,0.5,,none,200029,valid,none,,,runs/A-kem512-fixed-prr0p50-rep29-seed200029-v1/cooja.log,c8a9f1cdd933dbd8caea579302c68f21c7e7c6c8ffd9da71121a9c66928ccf6a,11226,114,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p50-rep29-seed200029-v2,A-kem512-fixed-prr0p50-rep29-seed200029,A_B1_VS_B2,COOJA_SIMULATION,512,2,fixed,0.5,,none,200029,valid,none,,,runs/A-kem512-fixed-prr0p50-rep29-seed200029-v2/cooja.log,fc0c8a2cfdfea766d000948c8a63c031c4b3b8e34eaec4c65601963a4b38cf50,11460,116,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p50-rep30-seed200030-v1,A-kem512-fixed-prr0p50-rep30-seed200030,A_B1_VS_B2,COOJA_SIMULATION,512,1,fixed,0.5,,none,200030,valid,none,,,runs/A-kem512-fixed-prr0p50-rep30-seed200030-v1/cooja.log,35e49c65dc5de0b7e890d9935128c8aeae2115cc9c1a1b8bad4083b5c616fd7d,11960,118,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p50-rep30-seed200030-v2,A-kem512-fixed-prr0p50-rep30-seed200030,A_B1_VS_B2,COOJA_SIMULATION,512,2,fixed,0.5,,none,200030,valid,none,,,runs/A-kem512-fixed-prr0p50-rep30-seed200030-v2/cooja.log,4844fcd665048d99c1bc871606bab85c57989daaaa5b6b886ab1922c3fb4cf2d,12070,122,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p85-rep01-seed200001-v1,A-kem512-fixed-prr0p85-rep01-seed200001,A_B1_VS_B2,COOJA_SIMULATION,512,1,fixed,0.85,,none,200001,valid,none,,,runs/A-kem512-fixed-prr0p85-rep01-seed200001-v1/cooja.log,865b050c63c8c1c8a7220adeae977320834f8a4cf17e758888e6c859ac6999b1,10911,115,success,1,SUCCESS
A-kem512-fixed-prr0p85-rep01-seed200001-v2,A-kem512-fixed-prr0p85-rep01-seed200001,A_B1_VS_B2,COOJA_SIMULATION,512,2,fixed,0.85,,none,200001,valid,none,,,runs/A-kem512-fixed-prr0p85-rep01-seed200001-v2/cooja.log,2375c8f59243af62152515e013bc64ef2a09a06f221ddfb3a3d96a23025f0878,14815,147,success,1,SUCCESS
A-kem512-fixed-prr0p85-rep02-seed200002-v1,A-kem512-fixed-prr0p85-rep02-seed200002,A_B1_VS_B2,COOJA_SIMULATION,512,1,fixed,0.85,,none,200002,valid,none,,,runs/A-kem512-fixed-prr0p85-rep02-seed200002-v1/cooja.log,b5bbe0325c0aebcee2a1859b1d03c06b3f9b1a3ed4d6ed9f647b0b2eb181dad1,10734,108,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p85-rep02-seed200002-v2,A-kem512-fixed-prr0p85-rep02-seed200002,A_B1_VS_B2,COOJA_SIMULATION,512,2,fixed,0.85,,none,200002,valid,none,,,runs/A-kem512-fixed-prr0p85-rep02-seed200002-v2/cooja.log,6b007f3464bf4d0ecaeb4aaf5b79edcd4926842d7024574daa204219fc9ddaa6,10968,110,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p85-rep03-seed200003-v1,A-kem512-fixed-prr0p85-rep03-seed200003,A_B1_VS_B2,COOJA_SIMULATION,512,1,fixed,0.85,,none,200003,valid,none,,,runs/A-kem512-fixed-prr0p85-rep03-seed200003-v1/cooja.log,10969abe849458ddd53d387d8c87ebc193d8472db4fb996e944dc1e5a3d5fa2d,10911,115,success,1,SUCCESS
A-kem512-fixed-prr0p85-rep03-seed200003-v2,A-kem512-fixed-prr0p85-rep03-seed200003,A_B1_VS_B2,COOJA_SIMULATION,512,2,fixed,0.85,,none,200003,valid,none,,,runs/A-kem512-fixed-prr0p85-rep03-seed200003-v2/cooja.log,01db83500487d430f4c3564a63ca52406e0195e8773b8f59f28329c3de173d2e,14815,147,success,1,SUCCESS
